year,quarter,market,dur_stay,mode,purpose,area,Visits (000s),Spend,Nights (000s),sample
2014,April-June,USA,1-3  nights,Air,Study, LONDON,0.486131936,0.979555845,0.972263873,1
2014,April-June,USA,1-3  nights,Air,Miscellaneous, LONDON,33.46335259,4.021229262,33.5259347,80
2014,April-June,USA,1-3  nights,Sea,Holiday, LONDON,9.643148363,1.690695513,22.89477599,9
2014,April-June,USA,1-3  nights,Sea,VFR, LONDON,1.469614506,0.540818155,3.918972015,3
2014,April-June,USA,1-3  nights,Sea,Miscellaneous, LONDON,0.931653738,0.233845085,0.931653738,1
2014,April-June,USA,1-3  nights,Tunnel,Holiday, LONDON,34.44438803,9.207971171,82.84530675,19
2014,April-June,USA,1-3  nights,Tunnel,Business, LONDON,1.69581449,1.772126198,5.087443352,1
2014,April-June,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,1.69581449,0.425649434,1.69581449,1
2014,April-June,USA,4-7  nights,Air,Holiday, LONDON,83.1735138,61.15615596,394.7274774,141
2014,April-June,USA,4-7  nights,Air,Business, LONDON,34.71358073,50.93904625,161.5043052,90
2014,April-June,USA,4-7  nights,Air,VFR, LONDON,40.15363383,15.32955237,179.3297404,74
2014,April-June,USA,4-7  nights,Air,Study, LONDON,1.504329324,0.172997877,7.5216465,1
2014,April-June,USA,4-7  nights,Air,Miscellaneous, LONDON,3.165744841,2.643329838,12.47830427,6
2014,April-June,USA,4-7  nights,Sea,Holiday, LONDON,10.73750514,1.729602184,42.69918227,10
2014,April-June,USA,4-7  nights,Sea,VFR, LONDON,0.210531905,0.027595529,0.421063811,1
2014,April-June,USA,4-7  nights,Tunnel,Holiday, LONDON,30.17566061,13.00259037,137.1895165,16
2014,April-June,USA,4-7  nights,Tunnel,Business, LONDON,1.69581449,3.400108099,6.783257961,1
2014,April-June,USA,4-7  nights,Tunnel,VFR, LONDON,5.087443471,1.218492195,15.26233041,3
2014,April-June,USA,8-14 nights,Air,Holiday, LONDON,74.91511729,52.43145835,482.1089624,111
2014,April-June,USA,8-14 nights,Air,Business, LONDON,10.2191667,17.76775893,83.14132929,24
2014,April-June,USA,8-14 nights,Air,VFR, LONDON,34.21279612,10.2654183,202.5820834,55
2014,April-June,USA,8-14 nights,Air,Study, LONDON,0.764687032,2.763949601,4.057064235,2
2014,April-June,USA,8-14 nights,Air,Miscellaneous, LONDON,15.07881835,7.748422831,100.3470437,8
2014,April-June,USA,8-14 nights,Sea,Holiday, LONDON,0.588430315,0.214548308,3.62826556,3
2014,April-June,USA,8-14 nights,Tunnel,Holiday, LONDON,2.509401679,5.832925782,9.433448076,2
2014,April-June,USA,8-14 nights,Tunnel,VFR, LONDON,1.69581449,1.190461755,13.56651592,1
2014,April-June,USA,15+  nights,Air,Holiday, LONDON,14.35002193,12.20252176,225.3649633,28
2014,April-June,USA,15+  nights,Air,Business, LONDON,3.461284906,28.1724734,75.51970708,8
2014,April-June,USA,15+  nights,Air,VFR, LONDON,10.68572211,4.117052423,349.2428582,16
2014,April-June,USA,15+  nights,Air,Study, LONDON,4.25259915,20.52826726,454.3974237,5
2014,April-June,USA,15+  nights,Air,Miscellaneous, LONDON,5.598320872,40.04807949,666.3508034,11
2014,April-June,USA,15+  nights,Sea,Holiday, LONDON,1.252935916,0.124702044,8.777686119,2
2014,April-June,USA,15+  nights,Sea,Miscellaneous, LONDON,6.176965237,12.57135963,570.7515869,5
2014,July-September,USA,1-3  nights,Air,Holiday, LONDON,46.60735193,19.00991399,109.2837985,75
2014,July-September,USA,1-3  nights,Air,Business, LONDON,50.45074424,51.64381654,110.5736592,93
2014,July-September,USA,1-3  nights,Air,VFR, LONDON,14.15064615,4.062031537,37.50352627,22
2014,July-September,USA,1-3  nights,Air,Miscellaneous, LONDON,43.10356236,5.90666626,56.41042376,82
2014,July-September,USA,1-3  nights,Sea,Holiday, LONDON,8.415649354,1.578044613,16.84954127,13
2014,July-September,USA,1-3  nights,Sea,Business, LONDON,0.489534199,0.024476709,0.979068398,1
2014,July-September,USA,1-3  nights,Sea,VFR, LONDON,1.533805743,0.483972088,4.601417288,3
2014,July-September,USA,1-3  nights,Sea,Miscellaneous, LONDON,0.186257958,0.169332065,0.309098959,2
2014,July-September,USA,1-3  nights,Tunnel,Holiday, LONDON,36.64366925,15.63066007,95.52067375,21
2014,July-September,USA,1-3  nights,Tunnel,Business, LONDON,1.735165358,0,1.735165358,1
2014,July-September,USA,4-7  nights,Air,Holiday, LONDON,89.48646966,72.90921491,438.5982704,137
2014,July-September,USA,4-7  nights,Air,Business, LONDON,53.94166917,85.55565993,237.2629672,91
2014,July-September,USA,4-7  nights,Air,VFR, LONDON,28.25052676,14.94646247,129.2310985,42
2014,July-September,USA,4-7  nights,Air,Study, LONDON,0.424024314,1.41920948,1.696097255,1
2014,July-September,USA,4-7  nights,Air,Miscellaneous, LONDON,4.994999468,5.097802982,26.21816301,10
2014,July-September,USA,4-7  nights,Sea,Holiday, LONDON,18.44652227,7.002624548,79.99689823,16
2014,July-September,USA,4-7  nights,Sea,Business, LONDON,1.31090191,0.89796905,2.62180382,2
2014,July-September,USA,4-7  nights,Sea,VFR, LONDON,0.638129532,0.306671739,1.914388537,1
2014,July-September,USA,4-7  nights,Tunnel,Holiday, LONDON,30.11407542,19.07446112,145.2309065,15
2014,July-September,USA,4-7  nights,Tunnel,VFR, LONDON,1.735165358,0.255069315,6.94066143,1
2014,July-September,USA,4-7  nights,Tunnel,Study, LONDON,1.735165358,7.157557487,10.41099262,1
2014,July-September,USA,8-14 nights,Air,Holiday, LONDON,84.72601634,87.65259219,548.2287093,111
2014,July-September,USA,8-14 nights,Air,Business, LONDON,14.07640889,22.34010217,123.0661076,25
2014,July-September,USA,8-14 nights,Air,VFR, LONDON,23.53878847,8.241529606,213.7967221,37
2014,July-September,USA,8-14 nights,Air,Miscellaneous, LONDON,6.482490122,7.692557991,42.64493477,6
2014,July-September,USA,8-14 nights,Sea,Holiday, LONDON,1.810409725,3.609731846,9.533815145,2
2014,July-September,USA,8-14 nights,Tunnel,Holiday, LONDON,4.630292654,2.443198025,42.59951973,3
2014,July-September,USA,8-14 nights,Tunnel,VFR, LONDON,1.735165358,0.20474951,13.88132286,1
2014,July-September,USA,15+  nights,Air,Holiday, LONDON,30.68067434,23.93855565,446.364351,51
2014,July-September,USA,15+  nights,Air,Business, LONDON,6.04452154,17.40064743,174.9747863,12
2014,July-September,USA,15+  nights,Air,VFR, LONDON,18.68497151,7.161098323,389.7709812,31
2014,July-September,USA,15+  nights,Air,Study, LONDON,2.868515491,3.310045674,58.70642036,4
2014,July-September,USA,15+  nights,Air,Miscellaneous, LONDON,2.488346815,9.5744192,183.0011978,5
2014,July-September,USA,15+  nights,Sea,VFR, LONDON,0.060134366,0.035419144,2.285105944,1
2014,July-September,USA,15+  nights,Sea,Study, LONDON,3.235589147,20.31734228,74.41854858,3
2014,July-September,USA,15+  nights,Tunnel,Holiday, LONDON,2.024502993,0.603697538,44.90335846,1
2014,October-December,USA,1-3  nights,Air,Holiday, LONDON,36.54333541,18.81330295,81.30753011,60
2014,October-December,USA,1-3  nights,Air,Business, LONDON,63.70554671,69.41885221,144.2107359,114
2014,October-December,USA,1-3  nights,Air,VFR, LONDON,14.66083792,4.080475016,33.24316981,24
2014,October-December,USA,1-3  nights,Air,Miscellaneous, LONDON,35.23264927,6.484827772,37.12886438,72
2014,October-December,USA,1-3  nights,Sea,Holiday, LONDON,3.127672404,1.664672706,5.298606813,5
2014,October-December,USA,1-3  nights,Tunnel,Holiday, LONDON,18.01742643,6.542641753,39.97252524,11
2014,October-December,USA,1-3  nights,Tunnel,VFR, LONDON,3.404373765,1.634644009,5.198768735,2
2014,October-December,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,1.79439497,0.764412224,1.79439497,1
2014,October-December,USA,4-7  nights,Air,Holiday, LONDON,39.62204719,37.93968726,197.3088268,75
2014,October-December,USA,4-7  nights,Air,Business, LONDON,50.15782979,81.42081505,244.1349372,98
2014,October-December,USA,4-7  nights,Air,VFR, LONDON,28.46543983,11.95830504,146.3039,57
2014,October-December,USA,4-7  nights,Air,Miscellaneous, LONDON,1.101545334,0.672249756,6.02990818,3
2014,October-December,USA,4-7  nights,Sea,Holiday, LONDON,3.629985437,1.76922676,16.29982537,4
2014,October-December,USA,4-7  nights,Sea,Miscellaneous, LONDON,1.296562433,0.08038687,6.482811928,1
2014,October-December,USA,4-7  nights,Tunnel,Holiday, LONDON,11.05135667,3.465953052,44.32413232,6
2014,October-December,USA,4-7  nights,Tunnel,Business, LONDON,1.79439497,1.683142424,8.971974373,1
2014,October-December,USA,4-7  nights,Tunnel,VFR, LONDON,12.45716536,4.90001712,69.25620461,7
2014,October-December,USA,8-14 nights,Air,Holiday, LONDON,26.29965982,36.16435911,151.6611399,44
2014,October-December,USA,8-14 nights,Air,Business, LONDON,12.48399156,23.95716167,115.4060438,28
2014,October-December,USA,8-14 nights,Air,VFR, LONDON,18.96121919,8.89201986,154.7172564,37
2014,October-December,USA,8-14 nights,Air,Miscellaneous, LONDON,0.317193031,1.735890388,2.930956125,1
2014,October-December,USA,8-14 nights,Sea,Holiday, LONDON,0.486410186,0.265700685,4.331949294,3
2014,October-December,USA,8-14 nights,Tunnel,Holiday, LONDON,3.778781176,3.090333223,34.81641769,2
2014,October-December,USA,15+  nights,Air,Holiday, LONDON,13.05866811,18.44360386,345.3589815,19
2014,October-December,USA,15+  nights,Air,Business, LONDON,4.950005561,7.964097288,161.4334444,10
2014,October-December,USA,15+  nights,Air,VFR, LONDON,11.38372904,9.80363162,438.9455816,23
2014,October-December,USA,15+  nights,Air,Miscellaneous, LONDON,7.874962687,84.84356347,548.8157568,10
2014,October-December,USA,15+  nights,Sea,Holiday, LONDON,1.401893139,0.862683594,7.175872803,1
2015,January-March,USA,1-3  nights,Air,Holiday, LONDON,25.21199799,10.38531164,64.28861946,27
2015,January-March,USA,1-3  nights,Air,Business, LONDON,54.37416905,44.65261954,127.4151,87
2015,January-March,USA,1-3  nights,Air,VFR, LONDON,16.30205473,7.945271718,35.99482197,24
2015,January-March,USA,1-3  nights,Air,Miscellaneous, LONDON,20.93305019,3.795684108,24.53737983,32
2015,January-March,USA,1-3  nights,Sea,Holiday, LONDON,3.714681506,0.488379084,6.017959237,3
2015,January-March,USA,1-3  nights,Tunnel,Holiday, LONDON,23.97389948,11.9028344,55.96161437,11
2015,January-March,USA,1-3  nights,Tunnel,Business, LONDON,11.11290193,3.925456166,18.73097634,6
2015,January-March,USA,1-3  nights,Tunnel,VFR, LONDON,4.607707262,0.318061769,4.607707262,3
2015,January-March,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,1.904518604,0.765616477,5.713555813,1
2015,January-March,USA,4-7  nights,Air,Holiday, LONDON,37.44383448,40.65084114,190.6212748,57
2015,January-March,USA,4-7  nights,Air,Business, LONDON,49.02412546,80.47830267,253.5259025,76
2015,January-March,USA,4-7  nights,Air,VFR, LONDON,24.91000578,9.355241582,123.4131593,37
2015,January-March,USA,4-7  nights,Air,Miscellaneous, LONDON,3.241349041,1.421571657,18.26720059,6
2015,January-March,USA,4-7  nights,Tunnel,Holiday, LONDON,11.93989849,4.098026544,68.36905289,5
2015,January-March,USA,4-7  nights,Tunnel,Business, LONDON,1.904518604,5.736410141,13.33162975,1
2015,January-March,USA,4-7  nights,Tunnel,VFR, LONDON,1.590308905,0.095418535,11.13216209,1
2015,January-March,USA,8-14 nights,Air,Holiday, LONDON,14.43819758,13.18615589,100.277084,21
2015,January-March,USA,8-14 nights,Air,Business, LONDON,13.53197402,22.03456736,114.388189,18
2015,January-March,USA,8-14 nights,Air,VFR, LONDON,17.25524041,10.59321923,139.7306793,27
2015,January-March,USA,8-14 nights,Air,Study, LONDON,0.66841805,0.223920047,9.357852936,1
2015,January-March,USA,8-14 nights,Air,Miscellaneous, LONDON,3.109736741,3.560514182,36.35922718,4
2015,January-March,USA,8-14 nights,Sea,Holiday, LONDON,2.384538651,3.384453237,17.58497667,2
2015,January-March,USA,8-14 nights,Sea,Business, LONDON,1.168789744,0.04158039,1.168789744,1
2015,January-March,USA,15+  nights,Air,Holiday, LONDON,4.982726306,12.94724913,69.82927334,8
2015,January-March,USA,15+  nights,Air,Business, LONDON,5.140219957,10.78422566,94.1674735,8
2015,January-March,USA,15+  nights,Air,VFR, LONDON,11.25367397,7.835427562,222.9907951,18
2015,January-March,USA,15+  nights,Air,Study, LONDON,5.133385479,39.13909991,263.6934267,4
2015,January-March,USA,15+  nights,Air,Miscellaneous, LONDON,1.24789536,16.43684006,43.02947617,1
2015,January-March,USA,15+  nights,Tunnel,VFR, LONDON,1.904518604,1.78320682,15.23614883,1
2015,April-June,USA,1-3  nights,Air,Holiday, LONDON,70.87299699,29.4485404,171.5197084,97
2015,April-June,USA,1-3  nights,Air,Business, LONDON,80.03390777,80.24115619,156.0451557,111
2015,April-June,USA,1-3  nights,Air,VFR, LONDON,21.38078734,5.317151109,51.76086789,28
2015,April-June,USA,1-3  nights,Air,Study, LONDON,1.036431491,0.082816464,1.996116579,2
2015,April-June,USA,1-3  nights,Air,Miscellaneous, LONDON,44.62057787,9.30730396,53.00927138,69
2015,April-June,USA,1-3  nights,Sea,Holiday, LONDON,15.49448495,2.169093791,28.49594054,17
2015,April-June,USA,1-3  nights,Sea,Miscellaneous, LONDON,0.368146479,0.029451717,0.368146479,2
2015,April-June,USA,1-3  nights,Tunnel,Holiday, LONDON,53.96093279,19.78986978,127.7048615,26
2015,April-June,USA,1-3  nights,Tunnel,Business, LONDON,5.399647832,1.12944904,12.74389291,3
2015,April-June,USA,1-3  nights,Tunnel,VFR, LONDON,5.747930169,2.683551908,13.44045758,3
2015,April-June,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,1.944597244,0.902293146,5.833791733,1
2015,April-June,USA,4-7  nights,Air,Holiday, LONDON,114.0718657,76.78615459,516.8687883,148
2015,April-June,USA,4-7  nights,Air,Business, LONDON,61.62149388,118.7909999,284.874528,97
2015,April-June,USA,4-7  nights,Air,VFR, LONDON,34.36698487,22.54511457,170.8892534,48
2015,April-June,USA,4-7  nights,Air,Miscellaneous, LONDON,6.09507829,3.745429046,31.32100475,8
2015,April-June,USA,4-7  nights,Sea,Holiday, LONDON,11.30266568,3.824462555,39.23450524,11
2015,April-June,USA,4-7  nights,Sea,VFR, LONDON,0.955195725,3.831290007,6.686369896,1
2015,April-June,USA,4-7  nights,Tunnel,Holiday, LONDON,43.92276454,25.77400211,206.323595,21
2015,April-June,USA,4-7  nights,Tunnel,Business, LONDON,5.833791733,5.913520254,40.83654213,3
2015,April-June,USA,4-7  nights,Tunnel,VFR, LONDON,2.697525501,0.811955154,13.48762798,1
2015,April-June,USA,8-14 nights,Air,Holiday, LONDON,49.33882609,48.40499372,367.8029002,82
2015,April-June,USA,8-14 nights,Air,Business, LONDON,19.23519838,34.36625063,177.7932963,31
2015,April-June,USA,8-14 nights,Air,VFR, LONDON,27.25943461,14.03009958,244.0658187,45
2015,April-June,USA,8-14 nights,Air,Study, LONDON,1.795479238,7.683111429,18.75286913,3
2015,April-June,USA,8-14 nights,Air,Miscellaneous, LONDON,4.225863934,8.727312744,31.75708747,5
2015,April-June,USA,8-14 nights,Sea,Holiday, LONDON,0.417088956,0.135583207,2.115208387,2
2015,April-June,USA,8-14 nights,Tunnel,Holiday, LONDON,12.88593709,5.095935114,91.55263853,7
2015,April-June,USA,8-14 nights,Tunnel,VFR, LONDON,1.944597244,1.148927927,15.55677795,1
2015,April-June,USA,15+  nights,Air,Holiday, LONDON,11.988047,10.20366988,172.5468158,18
2015,April-June,USA,15+  nights,Air,Business, LONDON,3.326530993,12.62008342,100.2370543,5
2015,April-June,USA,15+  nights,Air,VFR, LONDON,13.89308563,10.12472951,317.0512006,22
2015,April-June,USA,15+  nights,Air,Study, LONDON,3.089278311,20.82904604,286.772192,5
2015,April-June,USA,15+  nights,Air,Miscellaneous, LONDON,4.023067892,14.79623954,170.7972685,6
2015,April-June,USA,15+  nights,Sea,Holiday, LONDON,0.881069452,1.968356151,6.80744946,2
2015,April-June,USA,15+  nights,Sea,VFR, LONDON,0.18407324,0.037067875,0.552219689,1
2015,July-September,USA,1-3  nights,Air,Holiday, LONDON,86.14987037,36.42188446,212.3000961,110
2015,July-September,USA,1-3  nights,Air,Business, LONDON,55.47317237,63.8163249,130.7724577,92
2015,July-September,USA,1-3  nights,Air,VFR, LONDON,23.39910391,9.164325698,50.52469409,35
2015,July-September,USA,1-3  nights,Air,Miscellaneous, LONDON,48.98292679,9.333407769,69.68445647,86
2015,July-September,USA,1-3  nights,Sea,Holiday, LONDON,10.30848476,1.891294606,21.21280134,13
2015,July-September,USA,1-3  nights,Sea,VFR, LONDON,3.116879582,0.782981873,8.914125443,2
2015,July-September,USA,1-3  nights,Sea,Miscellaneous, LONDON,0.23105596,0.008892402,0.23105596,1
2015,July-September,USA,1-3  nights,Tunnel,Holiday, LONDON,51.4098376,18.63720988,126.4787152,33
2015,July-September,USA,1-3  nights,Tunnel,Business, LONDON,1.598321915,0.479496568,1.598321915,1
2015,July-September,USA,1-3  nights,Tunnel,VFR, LONDON,3.394775867,0.321242377,6.472597122,2
2015,July-September,USA,4-7  nights,Air,Holiday, LONDON,99.48154297,76.60436286,521.4396046,149
2015,July-September,USA,4-7  nights,Air,Business, LONDON,38.86727256,57.56045821,188.745975,74
2015,July-September,USA,4-7  nights,Air,VFR, LONDON,34.93765861,10.88033725,165.1883611,51
2015,July-September,USA,4-7  nights,Air,Study, LONDON,1.074069738,0.444768637,7.040247917,2
2015,July-September,USA,4-7  nights,Air,Miscellaneous, LONDON,3.885010183,1.143387333,18.73491788,5
2015,July-September,USA,4-7  nights,Sea,Holiday, LONDON,5.981135115,1.679545719,26.90379655,8
2015,July-September,USA,4-7  nights,Tunnel,Holiday, LONDON,37.61202776,22.55113707,178.2058785,23
2015,July-September,USA,4-7  nights,Tunnel,Business, LONDON,6.393287659,6.783278465,30.36811638,4
2015,July-September,USA,4-7  nights,Tunnel,VFR, LONDON,5.092163801,1.505712062,22.65408897,3
2015,July-September,USA,8-14 nights,Air,Holiday, LONDON,68.53393087,61.8728221,449.2553702,108
2015,July-September,USA,8-14 nights,Air,Business, LONDON,12.86941674,16.24004687,110.7380339,21
2015,July-September,USA,8-14 nights,Air,VFR, LONDON,28.57676023,23.46315261,242.7953342,48
2015,July-September,USA,8-14 nights,Air,Study, LONDON,0.634243011,0.878426552,6.976673126,1
2015,July-September,USA,8-14 nights,Air,Miscellaneous, LONDON,1.669661701,2.16089052,22.33609414,3
2015,July-September,USA,8-14 nights,Sea,Holiday, LONDON,4.684243619,7.724591956,47.26328868,5
2015,July-September,USA,8-14 nights,Sea,VFR, LONDON,0.221804991,0.174434945,2.114505291,1
2015,July-September,USA,8-14 nights,Tunnel,Holiday, LONDON,8.477389812,5.578450024,80.06003857,5
2015,July-September,USA,8-14 nights,Tunnel,Business, LONDON,1.598321915,2.518955231,22.37650681,1
2015,July-September,USA,8-14 nights,Tunnel,VFR, LONDON,3.394775867,1.058240891,43.69002914,2
2015,July-September,USA,15+  nights,Air,Holiday, LONDON,22.33784515,13.76739591,374.9767763,35
2015,July-September,USA,15+  nights,Air,Business, LONDON,5.069790542,7.139510946,102.3010459,8
2015,July-September,USA,15+  nights,Air,VFR, LONDON,14.21837783,9.08316665,256.0445366,26
2015,July-September,USA,15+  nights,Air,Study, LONDON,3.546634674,6.658315822,91.60936546,5
2015,July-September,USA,15+  nights,Air,Miscellaneous, LONDON,3.491947174,7.272767243,62.63765144,6
2015,July-September,USA,15+  nights,Sea,Holiday, LONDON,1.871772707,1.13785144,19.50235043,4
2015,July-September,USA,15+  nights,Sea,VFR, LONDON,0.221804991,0.17560029,3.171757936,1
2015,July-September,USA,15+  nights,Tunnel,Holiday, LONDON,3.390955925,5.083891988,109.6474419,2
2015,July-September,USA,15+  nights,Tunnel,VFR, LONDON,1.697387934,0.308156937,6.472597122,1
2015,October-December,USA,1-3  nights,Air,Holiday, LONDON,33.42218682,22.30921565,84.14894843,49
2015,October-December,USA,1-3  nights,Air,Business, LONDON,69.87527901,67.20541168,136.6745424,127
2015,October-December,USA,1-3  nights,Air,VFR, LONDON,28.83776945,8.814924756,66.7853907,38
2015,October-December,USA,1-3  nights,Air,Miscellaneous, LONDON,30.00470397,4.779543731,32.01127532,52
2015,October-December,USA,1-3  nights,Sea,Holiday, LONDON,3.103028566,0.791996079,5.232070893,8
2015,October-December,USA,1-3  nights,Tunnel,Holiday, LONDON,16.11996531,9.949948609,40.16795969,10
2015,October-December,USA,1-3  nights,Tunnel,Business, LONDON,8.762377262,6.259202823,19.15800285,5
2015,October-December,USA,1-3  nights,Tunnel,VFR, LONDON,2.073658943,1.333268166,5.445887089,1
2015,October-December,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,1.908138752,2.564249277,5.203084946,1
2015,October-December,USA,4-7  nights,Air,Holiday, LONDON,67.21869966,66.02358465,331.2964455,104
2015,October-December,USA,4-7  nights,Air,Business, LONDON,61.9676654,113.7231784,273.7937565,113
2015,October-December,USA,4-7  nights,Air,VFR, LONDON,49.8542971,27.96209682,248.2727492,78
2015,October-December,USA,4-7  nights,Air,Miscellaneous, LONDON,10.57512641,9.52736304,56.94483793,15
2015,October-December,USA,4-7  nights,Sea,Holiday, LONDON,8.253972411,2.790586628,38.49940223,9
2015,October-December,USA,4-7  nights,Tunnel,Holiday, LONDON,21.32478428,19.59492895,103.4060526,13
2015,October-December,USA,4-7  nights,Tunnel,Business, LONDON,3.266495705,5.069601536,14.69923115,2
2015,October-December,USA,4-7  nights,Tunnel,VFR, LONDON,2.073658943,5.333072662,10.89177418,1
2015,October-December,USA,8-14 nights,Air,Holiday, LONDON,33.11754879,30.4380063,221.9566201,45
2015,October-December,USA,8-14 nights,Air,Business, LONDON,12.50360656,27.3490524,97.93897474,22
2015,October-December,USA,8-14 nights,Air,VFR, LONDON,25.1316511,13.49310396,240.3062422,38
2015,October-December,USA,8-14 nights,Air,Study, LONDON,0.57235086,1.299113274,4.02103138,1
2015,October-December,USA,8-14 nights,Air,Miscellaneous, LONDON,2.72324419,1.857855253,19.06104255,4
2015,October-December,USA,8-14 nights,Tunnel,Holiday, LONDON,3.01190865,0.816337824,11.51220345,2
2015,October-December,USA,8-14 nights,Tunnel,Miscellaneous, LONDON,1.908138752,2.564249277,24.28106308,1
2015,October-December,USA,15+  nights,Air,Holiday, LONDON,8.738651514,15.40210097,130.9421773,10
2015,October-December,USA,15+  nights,Air,Business, LONDON,3.902725548,3.629295915,52.50964224,7
2015,October-December,USA,15+  nights,Air,VFR, LONDON,7.685424954,4.497463166,119.6025656,14
2015,October-December,USA,15+  nights,Air,Study, LONDON,4.774573475,61.31612754,386.6051197,7
2015,October-December,USA,15+  nights,Air,Miscellaneous, LONDON,4.546280324,16.06674773,199.1993227,6
2015,October-December,USA,15+  nights,Sea,Study, LONDON,0.945480943,2.367484331,47.27404785,1
2015,October-December,USA,15+  nights,Tunnel,Holiday, LONDON,1.641662598,4.346793175,29.56893921,1
2015,October-December,USA,15+  nights,Tunnel,VFR, LONDON,2.073658943,1.777099133,36.30591583,1
2016,January-March,USA,1-3  nights,Air,Holiday, LONDON,32.94391629,15.29778864,79.54589397,42
2016,January-March,USA,1-3  nights,Air,Business, LONDON,64.8666006,64.03496693,145.7562287,117
2016,January-March,USA,1-3  nights,Air,VFR, LONDON,12.69213647,2.207765308,26.61805141,22
2016,January-March,USA,1-3  nights,Air,Study, LONDON,3.677798808,5.350923344,13.25880575,2
2016,January-March,USA,1-3  nights,Air,Miscellaneous, LONDON,36.44013447,5.709046829,38.90569377,63
2016,January-March,USA,1-3  nights,Tunnel,Holiday, LONDON,22.74732995,12.10599654,44.86751342,15
2016,January-March,USA,1-3  nights,Tunnel,Business, LONDON,7.187808037,2.596933603,18.23259163,4
2016,January-March,USA,1-3  nights,Tunnel,VFR, LONDON,5.20170629,1.598000605,12.3229506,3
2016,January-March,USA,1-3  nights,Tunnel,Miscellaneous, LONDON,3.100853205,0.426367313,3.100853205,2
2016,January-March,USA,4-7  nights,Air,Holiday, LONDON,55.11649784,45.71706387,282.4204354,71
2016,January-March,USA,4-7  nights,Air,Business, LONDON,62.95430344,84.28808083,282.6084462,112
2016,January-March,USA,4-7  nights,Air,VFR, LONDON,28.62296665,13.3721583,150.3589175,44
2016,January-March,USA,4-7  nights,Air,Miscellaneous, LONDON,1.982279569,1.340865344,7.473357081,4
2016,January-March,USA,4-7  nights,Tunnel,Holiday, LONDON,14.32161796,7.101735741,71.74245882,9
2016,January-March,USA,4-7  nights,Tunnel,Business, LONDON,1.89653945,1.886549354,9.383011818,1
2016,January-March,USA,4-7  nights,Tunnel,VFR, LONDON,6.691319644,5.29031226,43.27390599,5
2016,January-March,USA,8-14 nights,Air,Holiday, LONDON,24.73927823,18.34445852,169.0238589,36
2016,January-March,USA,8-14 nights,Air,Business, LONDON,15.96007848,27.24071531,125.1746997,25
2016,January-March,USA,8-14 nights,Air,VFR, LONDON,22.43665874,16.17547595,199.4053749,34
2016,January-March,USA,8-14 nights,Air,Study, LONDON,0.915125549,0.924058497,13.15865135,1
2016,January-March,USA,8-14 nights,Air,Miscellaneous, LONDON,1.686254114,1.055739209,14.67494464,3
2016,January-March,USA,8-14 nights,Tunnel,Holiday, LONDON,1.607938409,0.700399935,16.09669685,1
2016,January-March,USA,8-14 nights,Tunnel,Business, LONDON,3.793078899,4.221201122,37.53204727,2
2016,January-March,USA,8-14 nights,Tunnel,VFR, LONDON,0.690646589,0.523165941,2.454234123,1
2016,January-March,USA,8-14 nights,Tunnel,Study, LONDON,1.550426602,20.94104767,13.9538393,1
2016,January-March,USA,15+  nights,Air,Holiday, LONDON,2.934032977,3.464549482,33.90505695,5
2016,January-March,USA,15+  nights,Air,Business, LONDON,4.524366438,19.4254051,68.54326355,5
2016,January-March,USA,15+  nights,Air,VFR, LONDON,16.37109247,9.332967876,364.7711973,26
2016,January-March,USA,15+  nights,Air,Study, LONDON,2.251560628,18.89001,102.5442667,3
2016,January-March,USA,15+  nights,Air,Miscellaneous, LONDON,1.752915472,2.161571205,49.38145208,3
2016,January-March,USA,15+  nights,Tunnel,Holiday, LONDON,0.783024848,0.158028901,7.054811478,1
2016,January-March,USA,15+  nights,Tunnel,Business, LONDON,2.217285633,5.734135151,115.1837845,1
2016,January-March,USA,15+  nights,Tunnel,VFR, LONDON,1.268430948,0.290297151,18.02963638,1
2016,April-June,USA,1-3  nights,Air,Holiday, LONDON,96.64748037,47.78452578,230.2846059,112
2016,April-June,USA,1-3  nights,Air,Business, LONDON,62.35157236,65.98572669,136.4016618,110
2016,April-June,USA,1-3  nights,Air,VFR, LONDON,16.83246666,5.91524789,33.88004217,25
2016,April-June,USA,1-3  nights,Air,Miscellaneous, LONDON,59.37890702,12.89184795,64.96520889,98
2016,April-June,USA,1-3  nights,Sea,Holiday, LONDON,13.11898111,1.424935246,25.28193555,9
2016,April-June,USA,1-3  nights,Tunnel,Holiday, LONDON,45.32776678,20.14556062,108.7619758,26
2016,April-June,USA,1-3  nights,Tunnel,Business, LONDON,7.009655952,2.111734509,10.72590387,4
2016,April-June,USA,1-3  nights,Tunnel,VFR, LONDON,5.938299298,0.722040474,11.8765986,3
2016,April-June,USA,4-7  nights,Air,Holiday, LONDON,106.4469432,80.73155345,513.0517597,147
2016,April-June,USA,4-7  nights,Air,Business, LONDON,79.66495493,139.9222572,354.5603007,129
2016,April-June,USA,4-7  nights,Air,VFR, LONDON,38.5616726,23.25973593,167.8213228,48
2016,April-June,USA,4-7  nights,Air,Study, LONDON,1.535796463,0.173007436,3.083313584,2
